"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"11","0",40,"BioSystems.KEGG.hsa04012","ErbB signaling pathway (KEGG)","KEGG",4.17858774453798e-10,3.36376313435308e-05,5.45180410754145e-08,14,0.0127970749542962,0.00140177014229597,9.12922494791888,1100,1094,0.162790697674419,86,"ErbB signaling pathway","ABL1|CAMK2A|CDKN1B|CRKL|ELK1|PAK1|PIK3CD|PLCG1|PRKCG|PTK2|SRC|NCK2|AKT3|BUB1B-PAK6"
"12","0",44,"BioSystems.KEGG.hsa04925","Aldosterone synthesis and secretion (KEGG)","KEGG",2.46182770410043e-09,0.000198177130180085,2.8679758347335e-07,13,0.0118829981718464,0.00133657153102639,8.89065635171891,1100,1094,0.158536585365854,82,"Aldosterone synthesis and secretion","ADCY5|ADCY7|CACNA1F|CAMK4|CAMK2A|SCARB1|NR4A1|ITPR3|NPR1|PLCB4|PRKCG|PRKD1|CACNA1G"
"13","0",46,"BioSystems.KEGG.hsa05202","Transcriptional misregulation in cancer (KEGG)","KEGG",4.92776840215043e-09,0.00039668535637311,5.33179242436975e-07,18,0.0164533820840951,0.0029339375071311,5.60795246800731,1100,1094,0.1,180,"Transcriptional misregulation in cancer","RUNX1T1|CDKN1B|ERG|FLI1|GRIA3|IGFBP3|LYL1|MEIS1|MLLT3|PBX3|PLAU|PTK2|RXRB|TAF15|PER2|BAIAP3|SIN3A|SLC45A3"
"14","0",49,"BioSystems.KEGG.hsa05206","MicroRNAs in cancer (KEGG)","KEGG",6.47264701033645e-09,0.000521048084332085,6.8468867849157e-07,23,0.0210237659963437,0.0048735961924011,4.31380959077486,1100,1094,0.0769230769230769,299,"MicroRNAs in cancer","ABL1|BCL2|BCL2L2|CDC25B|CDK6|CDKN1B|CRKL|DNMT1|DNMT3A|EP300|GLS|TNC|IRS1|ITGA5|ABCC1|PIM1|PLAU|PLCG1|PRKCG|PTEN|RDX|HDAC4|SLC45A3"
"15","0",52,"BioSystems.KEGG.hsa04724","Glutamatergic synapse (KEGG)","KEGG",1.81470617016191e-08,0.00146083846698034,1.73496254985789e-06,14,0.0127970749542962,0.00185816042118303,6.88695917123705,1100,1094,0.12280701754386,114,"Glutamatergic synapse","ADCY5|ADCY7|GRK3|GLS|GRIA1|GRIA3|GRM3|GRM4|GRM8|ITPR3|PLCB4|PLD1|PRKCG|HOMER1"
"16","0",55,"BioSystems.KEGG.hsa04066","HIF-1 signaling pathway (KEGG)","KEGG",3.297865716152e-08,0.00265478190150236,3.03750789645579e-06,13,0.0118829981718464,0.00164626493455689,7.21815664198961,1100,1094,0.128712871287129,101,"HIF-1 signaling pathway","ANGPT2|BCL2|CAMK2A|CDKN1B|EP300|HK3|PIK3CD|PLCG1|PRKCG|TLR4|VHL|AKT3|HKDC1"
"17","0",58,"BioSystems.KEGG.hsa05161","Hepatitis B (KEGG)","KEGG",5.36509192179175e-08,0.00431889899704236,4.72010819348892e-06,15,0.0137111517367459,0.00234715000570488,5.84161715417428,1100,1094,0.104166666666667,144,"Hepatitis B","BCL2|CDK6|CDKN1B|ELK1|EP300|PIK3CD|PRKCG|PTEN|SRC|STAT1|STAT2|TLR4|YWHAB|AKT3|MAVS"
"18","0",60,"BioSystems.KEGG.hsa04151","PI3K-Akt signaling pathway (KEGG)","KEGG",7.7364883749649e-08,0.00622787314184675,6.61888672975237e-06,23,0.0210237659963437,0.00557448126354909,3.7714300223441,1100,1094,0.0672514619883041,342,"PI3K-Akt signaling pathway","ANGPT2|BCL2|CDK6|CDKN1B|FGF9|FGF11|FGF13|NR4A1|TNC|IRS1|ITGA5|PIK3CD|PPP2R2C|PRKAA2|RELN|PTEN|PTK2|THBS3|TLR4|YWHAB|FGF17|AKT3|CRTC2"
"19","0",61,"BioSystems.KEGG.hsa04666","Fc gamma R-mediated phagocytosis (KEGG)","KEGG",8.43815778663082e-08,0.00679271701823781,7.18046196431058e-06,12,0.0109689213893967,0.00148326840638294,7.39510215561404,1100,1094,0.131868131868132,91,"Fc gamma R-mediated phagocytosis","AMPH|CRKL|LYN|PAK1|PIK3CD|PLCG1|PLD1|PRKCG|PTPRC|WASF1|AKT3|SCIN"
"20","0",66,"BioSystems.KEGG.hsa04064","NF-kappa B signaling pathway (KEGG)","KEGG",1.36961180472859e-07,0.0110253750280652,1.10919265875907e-05,12,0.0109689213893967,0.00154846701765252,7.08372943327239,1100,1094,0.126315789473684,95,"NF-kappa B signaling pathway","XIAP|BCL2|LYN|PLAU|PLCG1|PRKCQ|CXCL12|TLR4|TNFRSF1A|VCAM1|TRIM25|CARD11"
"21","0",69,"BioSystems.KEGG.hsa04713","Circadian entrainment (KEGG)","KEGG",1.53997940279795e-07,0.0123968341925235,1.23228968116536e-05,12,0.0109689213893967,0.00156476667046992,7.00994058500914,1100,1094,0.125,96,"Circadian entrainment","ADCY5|ADCY7|CAMK2A|GRIA1|GRIA3|ITPR3|KCNJ9|PLCB4|PRKCG|PER3|PER2|CACNA1G"
"22","0",70,"BioSystems.KEGG.hsa04014","Ras signaling pathway (KEGG)","KEGG",1.76934493977231e-07,0.0142432267651671,1.39913818911268e-05,18,0.0164533820840951,0.00370002118954866,4.44683455612915,1100,1094,0.079295154185022,227,"Ras signaling pathway","ABL1|ANGPT2|ELK1|FGF9|FGF11|FGF13|HTR7|PAK1|PIK3CD|PLCG1|PLD1|PRKCG|SHOC2|FGF17|SYNGAP1|AKT3|RASSF5|BUB1B-PAK6"
"23","0",76,"BioSystems.KEGG.hsa04020","Calcium signaling pathway (KEGG)","KEGG",2.09023702939172e-07,0.0168264080866033,1.62417066473005e-05,16,0.0146252285191956,0.00296653681276589,4.93006810374269,1100,1094,0.0879120879120879,182,"Calcium signaling pathway","ADCY7|ATP2A1|CACNA1F|CAMK4|CAMK2A|HTR7|ITPR3|P2RX5|P2RX7|PDE1A|PLCB4|PLCG1|PRKCG|CACNA1G|P2RX6|GNA14"
"24","0",77,"BioSystems.KEGG.hsa04062","Chemokine signaling pathway (KEGG)","KEGG",2.09023702939172e-07,0.0168264080866033,1.62417066473005e-05,16,0.0146252285191956,0.00296653681276589,4.93006810374269,1100,1094,0.0879120879120879,182,"Chemokine signaling pathway","ADCY5|ADCY7|GRK3|CRKL|FGR|LYN|PAK1|PIK3CD|PLCB4|PTK2|CX3CL1|CXCL12|SRC|STAT1|STAT2|AKT3"
"25","0",78,"BioSystems.KEGG.hsa04933","AGE-RAGE signaling pathway in diabetic complications (KEGG)","KEGG",2.17016193291271e-07,0.0174698035599473,1.67495719654337e-05,12,0.0109689213893967,0.0016136656289221,6.79751814303917,1100,1094,0.121212121212121,99,"AGE-RAGE signaling pathway in diabetic complications","BCL2|CDKN1B|DIAPH1|EGR1|PIM1|PIK3CD|PLCB4|PLCG1|STAT1|THBD|VCAM1|AKT3"
"26","0",86,"BioSystems.KEGG.hsa04211","Longevity regulating pathway (KEGG)","KEGG",5.67186097290356e-07,0.0456584808318737,4.04415242089226e-05,11,0.010054844606947,0.00145066910074815,6.93117720764949,1100,1094,0.123595505617978,89,"Longevity regulating pathway","ADCY5|ADCY7|CAMK4|IRS1|PIK3CD|PRKAA2|PRKAB1|ULK1|AKT3|CAMKK2|EHMT1"
"27","0",88,"BioSystems.KEGG.hsa00230","Purine metabolism (KEGG)","KEGG",6.8795454114085e-07,0.0553803405618384,4.85366700804894e-05,15,0.0137111517367459,0.00285243924304412,4.80681640114913,1100,1094,0.0857142857142857,175,"Purine metabolism","ADCY5|ADCY7|NPR1|NT5E|PDE1A|PDE8A|PGM1|POLD1|PDE8B|POLR1A|PDE7B|PDE11A|POLR3E|POLE4|AK7"
"28","0",89,"BioSystems.KEGG.hsa04725","Cholinergic synapse (KEGG)","KEGG",8.39251898626775e-07,0.0675597778394554,5.80410462538277e-05,12,0.0109689213893967,0.00182556111554824,6.00852050143641,1100,1094,0.107142857142857,112,"Cholinergic synapse","ADCY5|ADCY7|BCL2|CACNA1F|CAMK4|CAMK2A|ITPR3|PIK3CD|PLCB4|PRKCG|AKT3|KCNQ5"
"29","0",93,"BioSystems.KEGG.hsa05100","Bacterial invasion of epithelial cells (KEGG)","KEGG",1.02772134267791e-06,0.0827315680855714,6.94056779241371e-05,10,0.00914076782449726,0.00123877361412202,7.37888482632541,1100,1094,0.131578947368421,76,"Bacterial invasion of epithelial cells","CAV1|CRKL|CTNNA2|DOCK1|ITGA5|PIK3CD|PTK2|SRC|CLTCL1|WASF1"
"30","0",97,"BioSystems.KEGG.hsa04919","Thyroid hormone signaling pathway (KEGG)","KEGG",1.22460776209143e-06,0.0985809248483602,8.1471838717653e-05,12,0.0109689213893967,0.00189075972681782,5.80133013931791,1100,1094,0.103448275862069,116,"Thyroid hormone signaling pathway","EP300|PFKFB2|PIK3CD|PLCB4|PLCG1|PRKCG|RXRB|SRC|STAT1|AKT3|MED16|SIN3A"
"31","0",100,"BioSystems.KEGG.hsa04750","Inflammatory mediator regulation of TRP channels (KEGG)","KEGG",1.35740949504313e-06,0.109271464350972,8.94201835932668e-05,11,0.010054844606947,0.00158106632328731,6.35953372660623,1100,1094,0.11340206185567,97,"Inflammatory mediator regulation of TRP channels","ADCY5|ADCY7|CAMK2A|ITPR3|P2RY2|PIK3CD|PLCB4|PLCG1|PRKCG|PRKCQ|SRC"
"32","0",106,"BioSystems.KEGG.hsa04152","AMPK signaling pathway (KEGG)","KEGG",1.92116110333848e-06,0.154653468818748,0.000120917489303165,12,0.0109689213893967,0.00197225799090479,5.56160575339568,1100,1094,0.0991735537190083,121,"AMPK signaling pathway","FASN|IRS1|PFKFB2|PIK3CD|PPP2R2C|PRKAA2|PRKAB1|ULK1|AKT3|CAMKK2|STRADB|CRTC2"
"33","0",107,"BioSystems.KEGG.hsa04141","Protein processing in endoplasmic reticulum (KEGG)","KEGG",1.94599922305659e-06,0.156652937456055,0.000122194178982882,14,0.0127970749542962,0.00270574236768757,4.72959846699412,1100,1094,0.0843373493975904,166,"Protein processing in endoplasmic reticulum","BCL2|CAPN2|HSPA2|PRKN|EIF2AK2|TUSC3|BAG2|SEC24D|SEC23B|MAN1A2|HSPA4L|DERL2|DNAJC10|UGGT2"
"34","0",109,"BioSystems.KEGG.hsa01212","Fatty acid metabolism (KEGG)","KEGG",1.99920991774682e-06,0.160936398378619,0.000124563775834844,8,0.00731261425959781,0.000782383335234959,9.34658744667886,1100,1094,0.166666666666667,48,"Fatty acid metabolism","CPT2|ACSL4|FASN|FADS1|FADS2|MECR|HACD3|ELOVL6"
"35","0",115,"BioSystems.KEGG.hsa04530","Tight junction (KEGG)","KEGG",2.57851113836238e-06,0.207570146638171,0.000156302821263683,14,0.0127970749542962,0.00277094097895715,4.61831379718249,1100,1094,0.0823529411764706,170,"Tight junction","ACTN1|DLG2|LLGL1|MYH11|PPP2R2C|PRKAA2|PRKAB1|RDX|SRC|ARHGEF2|SYNPO|ARHGEF18|ARHGAP17|PARD6G"
"36","0",121,"BioSystems.KEGG.hsa04024","cAMP signaling pathway (KEGG)","KEGG",3.2327926130083e-06,0.260239805347169,0.000190512302596756,15,0.0137111517367459,0.00322733125784421,4.24844883939948,1100,1094,0.0757575757575758,198,"cAMP signaling pathway","ADCY5|ADCY7|CACNA1F|CAMK4|CAMK2A|EP300|GRIA1|GRIA3|NPR1|PAK1|PIK3CD|PLD1|PTCH1|SSTR2|AKT3"
"37","0",122,"BioSystems.KEGG.hsa04140","Autophagy - animal (KEGG)","KEGG",3.47620354601199e-06,0.279834385453965,0.000202192475038992,12,0.0109689213893967,0.00208635556062656,5.25745543875686,1100,1094,0.09375,128,"Autophagy - animal","BCL2|IRS1|PIK3CD|PRKAA2|PRKCQ|PTEN|ULK1|RUBCN|AKT3|CAMKK2|WIPI1|ATG4C"
"38","0",126,"BioSystems.KEGG.hsa04920","Adipocytokine signaling pathway (KEGG)","KEGG",3.83581624265188e-06,0.308783207533477,0.000220559433952483,9,0.00822669104204753,0.00112467604440025,7.31472061044432,1100,1094,0.130434782608696,69,"Adipocytokine signaling pathway","ACSL4|IRS1|PRKAA2|PRKAB1|PRKCQ|RXRB|TNFRSF1A|AKT3|CAMKK2"
"39","0",127,"BioSystems.KEGG.hsa05218","Melanoma (KEGG)","KEGG",3.83581624265188e-06,0.308783207533477,0.000220559433952483,9,0.00822669104204753,0.00112467604440025,7.31472061044432,1100,1094,0.130434782608696,69,"Melanoma","CDK6|FGF9|FGF11|FGF13|MITF|PIK3CD|PTEN|FGF17|AKT3"
"40","0",130,"BioSystems.KEGG.hsa05169","Epstein-Barr virus infection (KEGG)","KEGG",4.38851127305318e-06,0.353275157480781,0.000249664422247902,15,0.0137111517367459,0.00330882952193118,4.14380724236994,1100,1094,0.0738916256157636,203,"Epstein-Barr virus infection","BCL2|CDKN1B|EP300|FGR|HLA-A|HLA-C|HSPA2|LYN|PIK3CD|PLCG1|EIF2AK2|YWHAB|HDAC4|AKT3|POLR3E"
"41","0",131,"BioSystems.KEGG.hsa00562","Inositol phosphate metabolism (KEGG)","KEGG",4.88305382549544e-06,0.393085832952383,0.000274501279994681,9,0.00822669104204753,0.00115727535003504,7.10867214254448,1100,1094,0.126760563380282,71,"Inositol phosphate metabolism","ALDH6A1|PIK3C2B|PIK3CD|PIP4K2A|PLCB4|PLCG1|PTEN|INPP4B|MTMR2"
"42","0",134,"BioSystems.KEGG.hsa04144","Endocytosis (KEGG)","KEGG",5.40962220745196e-06,0.435474587699882,0.000298679415432018,17,0.0155393053016453,0.0042379097325227,3.66673815215863,1100,1094,0.0653846153846154,260,"Endocytosis","GRK3|AMPH|CAV1|HLA-A|HLA-C|HSPA2|PLD1|SRC|CLTCL1|STAMBP|EPN2|EHD4|WASHC3|VTA1|VPS37C|PARD6G|MVB12B"
"43","0",135,"BioSystems.KEGG.hsa05032","Morphine addiction (KEGG)","KEGG",5.44025800921634e-06,0.437940769741915,0.000300165023812142,10,0.00914076782449726,0.00148326840638294,6.16258512967837,1100,1094,0.10989010989011,91,"Morphine addiction","ADCY5|ADCY7|GRK3|KCNJ9|PDE1A|PDE8A|PRKCG|PDE8B|PDE7B|PDE11A"
"44","0",136,"BioSystems.KEGG.hsa05162","Measles (KEGG)","KEGG",5.60035419128732e-06,0.450828512398629,0.000307942972949883,12,0.0109689213893967,0.00218415347753093,5.02204698627521,1100,1094,0.0895522388059701,134,"Measles","CDK6|CDKN1B|HSPA2|MX1|PIK3CD|PRKCQ|EIF2AK2|STAT1|STAT2|TLR4|AKT3|MAVS"
"45","0",137,"BioSystems.KEGG.hsa04912","GnRH signaling pathway (KEGG)","KEGG",6.0067179262065e-06,0.483540793059623,0.000325836113921579,10,0.00914076782449726,0.00149956805920034,6.0956005087036,1100,1094,0.108695652173913,92,"GnRH signaling pathway","ADCY5|ADCY7|CACNA1F|CAMK2A|ELK1|ITPR3|MAP3K3|PLCB4|PLD1|SRC"
"46","0",141,"BioSystems.KEGG.hsa05168","Herpes simplex infection (KEGG)","KEGG",6.89752659916143e-06,0.555250891232495,0.000367472462761413,14,0.0127970749542962,0.00301543577121807,4.24385592173526,1100,1094,0.0756756756756757,185,"Herpes simplex infection","EP300|GTF2I|HLA-A|HLA-C|EIF2AK2|SRPK1|STAT1|STAT2|TAP1|TNFRSF1A|PER3|PER2|CLOCK|MAVS"
"47","0",143,"BioSystems.KEGG.hsa04910","Insulin signaling pathway (KEGG)","KEGG",7.58416698130317e-06,0.610525441994905,0.000398255343767062,12,0.0109689213893967,0.00224935208880051,4.87648040696288,1100,1094,0.0869565217391304,138,"Insulin signaling pathway","CRKL|ELK1|FASN|HK3|IRS1|PIK3CD|PRKAA2|PRKAB1|PRKAR1A|TRIP10|AKT3|HKDC1"
"48","0",148,"BioSystems.KEGG.hsa04071","Sphingolipid signaling pathway (KEGG)","KEGG",9.30421643888776e-06,0.748989423330465,0.000473744100778282,11,0.010054844606947,0.00192335903245261,5.22775230068478,1100,1094,0.0932203389830508,118,"Sphingolipid signaling pathway","BCL2|ABCC1|PIK3CD|PLCB4|PLD1|PPP2R2C|PRKCG|PTEN|TNFRSF1A|SGPL1|AKT3"
"49","0",149,"BioSystems.KEGG.hsa04070","Phosphatidylinositol signaling system (KEGG)","KEGG",9.67064494276266e-06,0.778486917892394,0.00049084925466103,10,0.00914076782449726,0.00158106632328731,5.78139429691476,1100,1094,0.103092783505155,97,"Phosphatidylinositol signaling system","ITPR3|PIK3C2B|PIK3CD|PIP4K2A|PLCB4|PLCG1|PRKCG|PTEN|INPP4B|MTMR2"
"50","0",150,"BioSystems.KEGG.hsa04722","Neurotrophin signaling pathway (KEGG)","KEGG",1.00879872657241e-05,0.812082974890788,0.000508187093173209,11,0.010054844606947,0.00193965868527,5.18382160908239,1100,1094,0.092436974789916,119,"Neurotrophin signaling pathway","ABL1|BCL2|CAMK4|CAMK2A|CRKL|IRS1|MAP3K3|PIK3CD|PLCG1|PSEN2|AKT3"
"51","0",151,"BioSystems.KEGG.hsa05418","Fluid shear stress and atherosclerosis (KEGG)","KEGG",1.01590229932177e-05,0.817801350954026,0.00051144549778238,12,0.0109689213893967,0.00231455070007009,4.73911476169632,1100,1094,0.0845070422535211,142,"Fluid shear stress and atherosclerosis","BCL2|CAV1|NPPC|PIK3CD|PRKAA2|PTK2|SRC|THBD|TNFRSF1A|VCAM1|ARHGEF2|AKT3"
"52","0",155,"BioSystems.KEGG.hsa04261","Adrenergic signaling in cardiomyocytes (KEGG)","KEGG",1.17119836841431e-05,0.942814686573518,0.000577705077557302,12,0.0109689213893967,0.00234715000570488,4.67329372333943,1100,1094,0.0833333333333333,144,"Adrenergic signaling in cardiomyocytes","ADCY5|ADCY7|BCL2|CACNA1F|CACNA2D1|CACNB2|CAMK2A|CREM|PLCB4|PPP2R2C|AKT3|CACNG5"
"53","0",161,"BioSystems.KEGG.hsa04142","Lysosome (KEGG)","KEGG",1.3825835232961e-05,1,0.000660522098666683,11,0.010054844606947,0.00200485729653958,5.01524204455939,1100,1094,0.0894308943089431,123,"Lysosome","ACP2|TPP1|CTNS|CTSS|GLA|AP3B2|CLTCL1|CD164|AP4M1|AP4B1|HGSNAT"
"54","0",162,"BioSystems.KEGG.hsa04611","Platelet activation (KEGG)","KEGG",1.3825835232961e-05,1,0.000660522098666683,11,0.010054844606947,0.00200485729653958,5.01524204455939,1100,1094,0.0894308943089431,123,"Platelet activation","ADCY5|ADCY7|ITPR3|LYN|PIK3CD|PLCB4|SRC|TLN1|AKT3|APBB1IP|P2RY12"
"55","0",163,"BioSystems.KEGG.hsa04213","Longevity regulating pathway - multiple species (KEGG)","KEGG",1.43755731807448e-05,1,0.000684753633757373,8,0.00731261425959781,0.00101057847467849,7.2360677006546,1100,1094,0.129032258064516,62,"Longevity regulating pathway - multiple species","ADCY5|ADCY7|HSPA2|IRS1|PIK3CD|PRKAA2|PRKAB1|AKT3"
"56","0",168,"BioSystems.KEGG.hsa00052","Galactose metabolism (KEGG)","KEGG",1.59466751948308e-05,1,0.000745907817073723,6,0.00548446069469835,0.000505289237339245,10.8541015509819,1100,1094,0.193548387096774,31,"Galactose metabolism","GANC|B4GALT1|GLA|HK3|PGM1|HKDC1"
"57","0",169,"BioSystems.KEGG.hsa04710","Circadian rhythm (KEGG)","KEGG",1.59466751948308e-05,1,0.000745907817073723,6,0.00548446069469835,0.000505289237339245,10.8541015509819,1100,1094,0.193548387096774,31,"Circadian rhythm","NPAS2|PRKAA2|PRKAB1|PER3|PER2|CLOCK"
"58","0",176,"BioSystems.KEGG.hsa05410","Hypertrophic cardiomyopathy (HCM) (KEGG)","KEGG",1.78146097352094e-05,1,0.000817603240412974,9,0.00822669104204753,0.00135287118384378,6.08091231470672,1100,1094,0.108433734939759,83,"Hypertrophic cardiomyopathy (HCM)","CACNA1F|CACNA2D1|CACNB2|ITGA5|PRKAA2|PRKAB1|SGCB|TTN|CACNG5"
"59","0",178,"BioSystems.KEGG.hsa05222","Small cell lung cancer (KEGG)","KEGG",1.9638606221642e-05,1,0.000887651769142157,9,0.00822669104204753,0.00136917083666118,6.00852050143641,1100,1094,0.107142857142857,84,"Small cell lung cancer","XIAP|BCL2|CDK6|CDKN1B|PIK3CD|PTEN|PTK2|RXRB|AKT3"
"60","0",182,"BioSystems.KEGG.hsa04911","Insulin secretion (KEGG)","KEGG",2.16189003161501e-05,1,0.000959383393302139,9,0.00822669104204753,0.00138547048947857,5.93783202494892,1100,1094,0.105882352941176,85,"Insulin secretion","ADCY5|ADCY7|ADCYAP1|CACNA1F|CAMK2A|ITPR3|PLCB4|PRKCG|ABCC8"
"61","0",186,"BioSystems.KEGG.hsa04931","Insulin resistance (KEGG)","KEGG",2.30259097650225e-05,1,0.00101233519174457,10,0.00914076782449726,0.00174406285146126,5.24107707290403,1100,1094,0.0934579439252336,107,"Insulin resistance","IRS1|PIK3CD|PRKAA2|PRKAB1|PRKCQ|PTEN|TNFRSF1A|AKT3|MLXIP|CRTC2"
"62","0",188,"BioSystems.KEGG.hsa04728","Dopaminergic synapse (KEGG)","KEGG",2.32943255267676e-05,1,0.00102134706149499,11,0.010054844606947,0.00211895486626135,4.74519054985234,1100,1094,0.0846153846153846,130,"Dopaminergic synapse","ADCY5|CAMK2A|GRIA1|GRIA3|ITPR3|KCNJ9|PLCB4|PPP2R2C|PRKCG|CLOCK|AKT3"
