"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"17","0",81,"BioSystems.KEGG.hsa04919","Thyroid hormone signaling pathway (KEGG)","KEGG",3.54583607136165e-08,0.00224274131513624,2.14616393792942e-06,17,0.0097254004576659,0.00189075972681782,5.14364692653673,1777,1748,0.146551724137931,116,"Thyroid hormone signaling pathway","ATP1B3|ATP2A2|CREBBP|RCAN1|KAT2A|HRAS|MYC|NOTCH2|PLCG2|MAPK1|MAP2K1|RXRG|SRC|STAT1|NCOA3|NCOR1|WNT4"
"18","0",84,"BioSystems.KEGG.hsa05032","Morphine addiction (KEGG)","KEGG",4.48450113797916e-08,0.00283644696977182,2.65833830344125e-06,15,0.0085812356979405,0.00148326840638294,5.78535594839943,1777,1748,0.164835164835165,91,"Morphine addiction","ADCY5|ADCY6|ADORA1|DRD1|GABRA5|GABRB1|GABRE|GABRG3|GNAI1|KCNJ3|OPRM1|PDE8B|PDE10A|PDE7B|PDE11A"
"19","0",86,"BioSystems.KEGG.hsa05202","Transcriptional misregulation in cancer (KEGG)","KEGG",5.6164173050465e-08,0.00355238394544191,3.25906783985497e-06,21,0.0120137299771167,0.0029339375071311,4.09474637681159,1777,1748,0.116666666666667,180,"Transcriptional misregulation in cancer","BCL6|FLI1|FLT1|FLT3|IGF1|IGFBP3|JUP|SMAD1|MET|AFF1|MYC|PTK2|RXRG|TCF3|TGFBR2|TRAF1|KDM6A|NCOR1|GOLPH3|DOT1L|SLC45A3"
"20","0",97,"BioSystems.KEGG.hsa04713","Circadian entrainment (KEGG)","KEGG",9.36499714445871e-08,0.00592336069387013,5.15523123922553e-06,15,0.0085812356979405,0.00156476667046992,5.48403532608696,1777,1748,0.15625,96,"Circadian entrainment","ADCY5|ADCY6|CALM1|CREB1|FOS|GNAI1|GRIN2D|GUCY1A1|KCNJ3|PRKG1|MAPK1|PER3|CACNA1G|NOS1AP|ADCY10"
"21","0",101,"BioSystems.KEGG.hsa04915","Estrogen signaling pathway (KEGG)","KEGG",1.24021907938112e-07,0.0078443856770856,6.65907103317962e-06,15,0.0085812356979405,0.00159736597610471,5.37211623779947,1777,1748,0.153061224489796,98,"Estrogen signaling pathway","ADCY5|ADCY6|CALM1|CREB1|ATF6B|FOS|GNAI1|HRAS|HSPA2|KCNJ3|OPRM1|MAPK1|MAP2K1|SRC|CREB3L1"
"22","0",105,"BioSystems.KEGG.hsa05224","Breast cancer (KEGG)","KEGG",1.71838315546928e-07,0.0108687734583432,8.97504001514713e-06,18,0.0102974828375286,0.00234715000570488,4.38722826086957,1777,1748,0.125,144,"Breast cancer","FGF13|FOS|HRAS|IGF1|MYC|NOTCH2|MAPK1|MAP2K1|TCF7L2|NCOA3|AXIN1|FZD6|HEYL|FGF22|LEF1|WNT4|WNT3A|HES5"
"23","0",108,"BioSystems.KEGG.hsa04022","cGMP-PKG signaling pathway (KEGG)","KEGG",2.40334842147624e-07,0.0152011787658372,1.21646700470672e-05,19,0.0108695652173913,0.00265684340923538,4.09115764203788,1777,1748,0.116564417177914,163,"cGMP-PKG signaling pathway","ADCY5|ADCY6|ADORA1|ATP1B3|ATP2A2|CALM1|CREB1|ATF6B|GNAI1|GUCY1A1|MEF2A|MYH7|OPRD1|PRKG1|MAPK1|MAP2K1|SLC8A2|IRS4|CREB3L1"
"24","0",110,"BioSystems.KEGG.hsa04666","Fc gamma R-mediated phagocytosis (KEGG)","KEGG",3.03733949826486e-07,0.0192111723265252,1.49387032088065e-05,14,0.0080091533180778,0.00148326840638294,5.39966555183947,1777,1748,0.153846153846154,91,"Fc gamma R-mediated phagocytosis","BIN1|ARF6|INPP5D|LIMK1|PLCG2|PLD2|MAPK1|MAP2K1|VAV2|PIP5K1B|PLPP2|VAV3|WASF3|SPHK2"
"25","0",112,"BioSystems.KEGG.hsa04141","Protein processing in endoplasmic reticulum (KEGG)","KEGG",3.20035496680733e-07,0.0202422451650564,1.56673724187743e-05,19,0.0108695652173913,0.00270574236768757,4.01722105814563,1777,1748,0.114457831325301,166,"Protein processing in endoplasmic reticulum","ATF6B|CRYAB|DNAJB2|HSPA2|MAN1A1|EIF2AK2|SEC62|TRAF2|UBE2G1|UFD1|SEC24D|MARCH6|CKAP4|SEC63|MBTPS2|DNAJC10|DNAJC1|TXNDC5|SVIP"
"26","0",114,"BioSystems.KEGG.hsa04921","Oxytocin signaling pathway (KEGG)","KEGG",4.30239722155299e-07,0.0272126624263227,2.03992971711564e-05,18,0.0102974828375286,0.00249384688106143,4.12915601023018,1777,1748,0.117647058823529,153,"Oxytocin signaling pathway","ADCY5|ADCY6|CALM1|RCAN1|FOS|GNAI1|GUCY1A1|HRAS|KCNJ3|MAPK1|MAP2K1|SRC|TRPM2|CACNG2|CACNG5|PPP1R12C|CAMK1D|CAMK1G"
"27","0",115,"BioSystems.KEGG.hsa05169","Epstein-Barr virus infection (KEGG)","KEGG",4.34951553661316e-07,0.0275106857690782,2.05456951225379e-05,21,0.0120137299771167,0.00330882952193118,3.6308095952024,1777,1748,0.103448275862069,203,"Epstein-Barr virus infection","POLR3D|CREBBP|FGR|HLA-B|HLA-C|HSPA2|HSPB1|IKBKB|MYC|PLCG2|POLR2A|POLR2I|EIF2AK2|PSMC5|SKP2|TRAF1|TRAF2|TRAF6|POLR3A|POLR3GL|POLR3H"
"28","0",125,"BioSystems.KEGG.hsa04662","B cell receptor signaling pathway (KEGG)","KEGG",7.46051040327599e-07,0.0471877283007206,3.35855717442851e-05,12,0.0068649885583524,0.00115727535003504,5.93202694427434,1777,1748,0.169014084507042,71,"B cell receptor signaling pathway","FOS|HRAS|IKBKB|INPP5D|PLCG2|MAPK1|MAP2K1|PTPN6|VAV2|VAV3|BLNK|CARD11"
"29","0",139,"BioSystems.KEGG.hsa04211","Longevity regulating pathway (KEGG)","KEGG",1.46709139916429e-06,0.0927935309971411,5.99828901080421e-05,13,0.0074370709382151,0.00145066910074815,5.12664875427455,1777,1748,0.146067415730337,89,"Longevity regulating pathway","ADCY5|ADCY6|CAT|CREB1|ATF6B|HRAS|IGF1|IRS4|PPARGC1A|ADIPOR2|SESN2|AKT1S1|CREB3L1"
"30","0",140,"BioSystems.KEGG.hsa05166","HTLV-I infection (KEGG)","KEGG",1.51506816574197e-06,0.0958280614831796,6.16654192298453e-05,23,0.0131578947368421,0.00417271112125312,3.1533203125,1777,1748,0.08984375,256,"HTLV-I infection","ADCY5|ADCY6|ATR|CREB1|CREBBP|EGR1|FOS|KAT2A|GPS2|HLA-B|HLA-C|HRAS|IKBKB|MYC|POLD1|TCF3|TGFBR2|FZD6|POLD3|CRTC1|WNT4|WNT3A|CDC26"
"31","0",145,"BioSystems.KEGG.hsa04710","Circadian rhythm (KEGG)","KEGG",1.87854199964138e-06,0.118817781477317,7.36626047596512e-05,8,0.0045766590389016,0.000505289237339245,9.05750350631136,1777,1748,0.258064516129032,31,"Circadian rhythm","ARNTL|CREB1|CRY2|NPAS2|RORA|PER3|NR1D1|BHLHE41"
"32","0",147,"BioSystems.KEGG.hsa04120","Ubiquitin mediated proteolysis (KEGG)","KEGG",2.04207161794599e-06,0.129161029835084,7.90943232303023e-05,16,0.0091533180778032,0.00223305243598311,4.09901618533799,1777,1748,0.116788321167883,137,"Ubiquitin mediated proteolysis","CBLB|SIAH1|SKP2|TRAF6|UBE2G1|PIAS1|HERC3|HERC2|RNF7|NEDD4L|RCHY1|FBXO4|DET1|BIRC7|UBE3B|CDC26"
"33","0",149,"BioSystems.KEGG.hsa05211","Renal cell carcinoma (KEGG)","KEGG",2.12182197850239e-06,0.134205240140276,8.19323810380198e-05,11,0.0062929061784897,0.00105947743313067,5.93963210702341,1777,1748,0.169230769230769,65,"Renal cell carcinoma","CREBBP|GAB1|HRAS|MET|MAPK1|MAP2K1|TGFA|PAK4|PAK5|EGLN3|BUB1B-PAK6"
"34","0",155,"BioSystems.KEGG.hsa04210","Apoptosis (KEGG)","KEGG",2.24921995249513e-06,0.142263161995317,8.60115852450526e-05,16,0.0091533180778032,0.00224935208880051,4.06931316950221,1777,1748,0.115942028985507,138,"Apoptosis","PARP1|APAF1|CTSH|CTSK|DFFA|ENDOG|FOS|HRAS|IKBKB|MAPK1|MAP2K1|TRAF1|TRAF2|CTSF|GADD45G|HTRA2"
"35","0",156,"BioSystems.KEGG.hsa04371","Apelin signaling pathway (KEGG)","KEGG",2.24921995249513e-06,0.142263161995317,8.60115852450526e-05,16,0.0091533180778032,0.00224935208880051,4.06931316950221,1777,1748,0.115942028985507,138,"Apelin signaling pathway","ADCY5|ADCY6|CALM1|EGR1|GNAI1|HRAS|LIPE|MEF2A|MAPK1|MAP2K1|SLC8A2|SPP1|APLN|PPARGC1A|ADCY10|SPHK2"
"36","0",157,"BioSystems.KEGG.hsa03020","RNA polymerase (KEGG)","KEGG",2.44204072886394e-06,0.154459076100644,9.22694600362271e-05,8,0.0045766590389016,0.00052158889015664,8.77445652173913,1777,1748,0.25,32,"RNA polymerase","POLR3D|POLR2A|POLR2I|POLR3A|POLR1E|POLR1B|POLR3GL|POLR3H"
"37","0",159,"BioSystems.KEGG.hsa01040","Biosynthesis of unsaturated fatty acids (KEGG)","KEGG",2.47284930994078e-06,0.156407718853754,9.32107978866235e-05,7,0.0040045766590389,0.000374892014800085,10.6819470699433,1777,1748,0.304347826086957,23,"Biosynthesis of unsaturated fatty acids","FADS1|FADS2|ACOT2|HSD17B12|ELOVL2|PECR|ELOVL5"
"38","0",160,"BioSystems.KEGG.hsa04923","Regulation of lipolysis in adipocytes (KEGG)","KEGG",2.62410687412004e-06,0.165974759788092,9.83262794953154e-05,10,0.005720823798627,0.000880181252139329,6.49959742351047,1777,1748,0.185185185185185,54,"Regulation of lipolysis in adipocytes","ADCY5|ADCY6|ADORA1|CGA|GNAI1|LIPE|NPY|PRKG1|TSHR|IRS4"
"39","0",162,"BioSystems.KEGG.hsa04014","Ras signaling pathway (KEGG)","KEGG",2.67615795779272e-06,0.169266990830389,9.998050255782e-05,21,0.0120137299771167,0.00370002118954866,3.24693545297836,1777,1748,0.092511013215859,227,"Ras signaling pathway","ABL1|ARF6|CALM1|FGF13|FLT1|GAB1|HRAS|IGF1|IKBKB|MET|PLCG2|PLD2|MAPK1|MAP2K1|RASGRF2|KSR1|PAK4|FGF22|PLA1A|PAK5|BUB1B-PAK6"
"40","0",165,"BioSystems.KEGG.hsa05221","Acute myeloid leukemia (KEGG)","KEGG",3.12544580184707e-06,0.197684446966827,0.000114070656068567,10,0.005720823798627,0.000896480904956724,6.38142292490119,1777,1748,0.181818181818182,55,"Acute myeloid leukemia","FLT3|HRAS|IKBKB|JUP|MYC|PIM1|MAPK1|MAP2K1|TCF7L2|LEF1"
"41","0",167,"BioSystems.KEGG.hsa05031","Amphetamine addiction (KEGG)","KEGG",3.36130739671764e-06,0.212602692842391,0.000121626254486494,11,0.0062929061784897,0.00110837639158286,5.6775895140665,1777,1748,0.161764705882353,68,"Amphetamine addiction","ADCY5|CALM1|CREB1|ATF6B|DDC|DRD1|FOS|GRIN2D|PDYN|STX1A|CREB3L1"
"42","0",169,"BioSystems.KEGG.hsa04925","Aldosterone synthesis and secretion (KEGG)","KEGG",3.61929757066804e-06,0.228920571344754,0.000129553237886108,12,0.0068649885583524,0.00133657153102639,5.13626723223754,1777,1748,0.146341463414634,82,"Aldosterone synthesis and secretion","ADCY5|ADCY6|CALM1|CREB1|ATF6B|LIPE|CACNA1G|PRKD3|CAMK1D|CAMK1G|CREB3L1|DAGLB"
"43","0",171,"BioSystems.KEGG.hsa04920","Adipocytokine signaling pathway (KEGG)","KEGG",3.89612886304482e-06,0.246430150587585,0.000137228565619524,11,0.0062929061784897,0.00112467604440025,5.59530560806553,1777,1748,0.159420289855072,69,"Adipocytokine signaling pathway","CPT1B|ACSL1|ACSL3|IKBKB|NPY|POMC|RXRG|TRAF2|IRS4|PPARGC1A|ADIPOR2"
"44","0",174,"BioSystems.KEGG.hsa04261","Adrenergic signaling in cardiomyocytes (KEGG)","KEGG",3.93948815469607e-06,0.249172625784526,0.000138429236546959,16,0.0091533180778032,0.00234715000570488,3.89975845410628,1777,1748,0.111111111111111,144,"Adrenergic signaling in cardiomyocytes","ADCY5|ADCY6|ATP1B3|ATP2A2|CALM1|CREB1|ATF6B|GNAI1|MYH7|PPP2R2A|PPP2R3A|MAPK1|CACNG2|RAPGEF3|CACNG5|CREB3L1"
"45","0",178,"BioSystems.KEGG.hsa00270","Cysteine and methionine metabolism (KEGG)","KEGG",4.25677564634693e-06,0.269241059631443,0.000148097392536548,9,0.0051487414187643,0.000733484376782775,7.0195652173913,1777,1748,0.2,45,"Cysteine and methionine metabolism","AHCY|BCAT2|BHMT|GOT1|MPST|MTAP|MTR|TST|AHCYL1"
"46","0",180,"BioSystems.KEGG.hsa05034","Alcoholism (KEGG)","KEGG",4.57522298336248e-06,0.289382853697677,0.000158479109363459,18,0.0102974828375286,0.0029339375071311,3.50978260869565,1777,1748,0.1,180,"Alcoholism","ADCY5|ADORA2B|CALM1|CREB1|ATF6B|DDC|DRD1|GNAI1|GRIN2D|HRAS|NPY|PDYN|MAPK1|MAP2K1|HAT1|HDAC11|CAMKK1|CREB3L1"
"47","0",181,"BioSystems.KEGG.hsa04072","Phospholipase D signaling pathway (KEGG)","KEGG",4.71555114571023e-06,0.298258609966172,0.000162450223293122,16,0.0091533180778032,0.00237974931133967,3.84633710541989,1777,1748,0.10958904109589,146,"Phospholipase D signaling pathway","ADCY5|ADCY6|ARF6|DGKQ|GAB1|HRAS|PLCG2|PLD2|MAPK1|MAP2K1|PIP5K1B|DGKE|PLPP2|RAPGEF3|SPHK2|AGPAT4"
"48","0",185,"BioSystems.KEGG.hsa04520","Adherens junction (KEGG)","KEGG",5.97194683228958e-06,0.377725637142316,0.000201668786514851,11,0.0062929061784897,0.00117357500285244,5.36216787439613,1777,1748,0.152777777777778,72,"Adherens junction","CREBBP|MET|MAPK1|PTPN6|PTPRJ|SRC|TCF7L2|TGFBR2|WASF3|LEF1|PARD3"
"49","0",186,"BioSystems.KEGG.hsa00561","Glycerolipid metabolism (KEGG)","KEGG",6.05495932169232e-06,0.382976177097039,0.000203903264379597,10,0.005720823798627,0.000961679516226304,5.948784082535,1777,1748,0.169491525423729,59,"Glycerolipid metabolism","ALDH9A1|ALDH3A2|DGKQ|GK|LPL|DGKE|PLPP2|AGPAT4|DGAT2|LCLAT1"
"50","0",190,"BioSystems.KEGG.hsa05168","Herpes simplex infection (KEGG)","KEGG",6.71783801981374e-06,0.424903254753219,0.000223046327954446,18,0.0102974828375286,0.00301543577121807,3.41492361927145,1777,1748,0.0972972972972973,185,"Herpes simplex infection","ARNTL|CD74|CREBBP|FOS|HLA-B|HLA-C|IKBKB|POLR2A|EIF2AK2|SKP2|STAT1|TRAF1|TRAF2|TRAF6|PER3|IRF9|HCFC2|TAF3"
"51","0",191,"BioSystems.KEGG.hsa04071","Sphingolipid signaling pathway (KEGG)","KEGG",7.26620621598248e-06,0.459587543160892,0.000238995082246954,14,0.0080091533180778,0.00192335903245261,4.1641488577745,1777,1748,0.11864406779661,118,"Sphingolipid signaling pathway","ADORA1|GNAI1|HRAS|ABCC1|OPRD1|PLD2|PPP2R2A|PPP2R3A|MAPK1|MAP2K1|SMPD2|TRAF2|S1PR5|SPHK2"
"52","0",193,"BioSystems.KEGG.hsa01212","Fatty acid metabolism (KEGG)","KEGG",7.46095236214509e-06,0.471905236905677,0.000244383861680827,9,0.0051487414187643,0.000782383335234959,6.58084239130435,1777,1748,0.1875,48,"Fatty acid metabolism","CPT1B|ACSL1|ACSL3|FADS1|FADS2|HSD17B12|ELOVL2|PECR|ELOVL5"
"53","0",198,"BioSystems.KEGG.hsa04660","T cell receptor signaling pathway (KEGG)","KEGG",7.72898017933447e-06,0.488857996342905,0.000251340872155735,13,0.0074370709382151,0.00167886424019168,4.42982271000422,1777,1748,0.12621359223301,103,"T cell receptor signaling pathway","CBLB|FOS|HRAS|IKBKB|MAPK1|MAP2K1|PTPN6|VAV2|PAK4|VAV3|PAK5|CARD11|BUB1B-PAK6"
"54","0",205,"BioSystems.KEGG.hsa05030","Cocaine addiction (KEGG)","KEGG",8.90893583012886e-06,0.56349019125565,0.000282876602035969,9,0.0051487414187643,0.000798682988052354,6.44653948535936,1777,1748,0.183673469387755,49,"Cocaine addiction","ADCY5|CREB1|ATF6B|DDC|DRD1|GNAI1|GRIN2D|PDYN|CREB3L1"
"55","0",208,"BioSystems.KEGG.hsa04320","Dorso-ventral axis formation (KEGG)","KEGG",1.0541867483001e-05,0.666773118299812,0.000327170323012665,7,0.0040045766590389,0.00045639027888706,8.77445652173913,1777,1748,0.25,28,"Dorso-ventral axis formation","NOTCH2|MAPK1|MAP2K1|FMN2|SPIRE1|SPIRE2|CPEB2"
"56","0",213,"BioSystems.KEGG.hsa05216","Thyroid cancer (KEGG)","KEGG",1.35539699356922e-05,0.857288598432534,0.00040796529237938,7,0.0040045766590389,0.000472689931704455,8.47188905547226,1777,1748,0.241379310344828,29,"Thyroid cancer","HRAS|MYC|MAPK1|MAP2K1|RXRG|TCF7L2|LEF1"
