"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"11","0",55,"BioSystems.KEGG.hsa05169","Epstein-Barr virus infection (KEGG)","KEGG",2.41559500193533e-06,0.208345068916923,0.000128370344372719,15,0.0144092219020173,0.00330882952193118,4.35477917689982,1046,1041,0.0738916256157636,203,"Epstein-Barr virus infection","POLR3D|HLA-A|HLA-C|HLA-DPA1|HSPA2|LYN|NFKB2|PIK3R2|POLR2A|MAP2K7|EIF2AK2|SKP2|VIM|TAB1|POLR1D"
"12","0",56,"BioSystems.KEGG.hsa04144","Endocytosis (KEGG)","KEGG",2.819148469753e-06,0.243151555516196,0.000147812495754526,17,0.0163304514889529,0.0042379097325227,3.85342126653366,1046,1041,0.0653846153846154,260,"Endocytosis","ARF6|CAV1|HLA-A|HLA-C|HSPA2|PRKCZ|PSD|SRC|CLTCL1|VPS26A|STAMBP|WWP1|GIT1|EHD4|WASHC3|VTA1|SH3GLB2"
"13","0",68,"BioSystems.KEGG.hsa05231","Choline metabolism in cancer (KEGG)","KEGG",7.55830247718893e-06,0.651903588657545,0.000354874027576236,10,0.00960614793467819,0.0016136656289221,5.9529977973782,1046,1041,0.101010101010101,99,"Choline metabolism in cancer","CHKB|FOS|KRAS|PDGFRB|PIK3R2|PRKCG|WASF1|DGKI|PCYT1B|PDGFD"
"14","0",71,"BioSystems.KEGG.hsa04611","Platelet activation (KEGG)","KEGG",8.72885138472882e-06,0.752863431932861,0.000403247687162754,11,0.010566762728146,0.00200485729653958,5.27058097670314,1046,1041,0.0894308943089431,123,"Platelet activation","BTK|ITPR3|LCP2|LYN|PIK3R2|PRKCZ|RAP1A|SRC|VASP|P2RY12|FERMT3"
"15","0",79,"BioSystems.KEGG.hsa04380","Osteoclast differentiation (KEGG)","KEGG",1.47873073295828e-05,1,0.000645448004643986,11,0.010566762728146,0.00211895486626135,4.98678046257297,1046,1041,0.0846153846153846,130,"Osteoclast differentiation","BTK|CAMK4|FOS|LCP2|MITF|NFKB2|PIK3R2|MAP2K7|TNFRSF1A|TAB1|TREM2"
"16","0",85,"BioSystems.KEGG.hsa03040","Spliceosome (KEGG)","KEGG",1.96729966828397e-05,1,0.000821692960723933,11,0.010566762728146,0.00218415347753093,4.83792134428721,1046,1041,0.082089552238806,134,"Spliceosome","DDX5|HNRNPK|HSPA2|TRA2B|SNRPA|SART1|DDX23|PRPF6|LSM4|PRPF40A|CCDC12"
"17","0",92,"BioSystems.KEGG.hsa04071","Sphingolipid signaling pathway (KEGG)","KEGG",3.54203201611582e-05,1,0.0013601970676313,10,0.00960614793467819,0.00192335903245261,4.99446425373256,1046,1041,0.0847457627118644,118,"Sphingolipid signaling pathway","KRAS|ABCC1|OPRD1|PIK3R2|PPP2R2C|PRKCG|PRKCZ|TNFRSF1A|SGPL1|S1PR5"
"18","0",94,"BioSystems.KEGG.hsa04530","Tight junction (KEGG)","KEGG",3.78061726514354e-05,1,0.00143457210346956,12,0.0115273775216138,0.00277094097895715,4.16009493134429,1046,1041,0.0705882352941176,170,"Tight junction","MSN|MYH11|PPP2R2C|PRKAB1|PRKCZ|MAP2K7|RAP1A|SRC|VASP|YBX3|ACTR2|JAM3"
"19","0",95,"BioSystems.KEGG.hsa03460","Fanconi anemia pathway (KEGG)","KEGG",3.96349399462637e-05,1,0.00149280068574902,7,0.00672430355427474,0.000896480904956724,7.50077722469653,1046,1041,0.127272727272727,55,"Fanconi anemia pathway","HES1|RPA2|FAN1|REV1|WDR48|FANCM|FAAP100"
"20","0",97,"BioSystems.KEGG.hsa04070","Phosphatidylinositol signaling system (KEGG)","KEGG",4.2433733554621e-05,1,0.00158116567353871,9,0.00864553314121038,0.00158106632328731,5.4681660180041,1046,1041,0.0927835051546392,97,"Phosphatidylinositol signaling system","IMPA1|ITPR3|PIK3R2|PRKCG|MTMR2|MTMR6|DGKI|INPP5K|PIP4K2C"
"21","0",100,"BioSystems.KEGG.hsa05100","Bacterial invasion of epithelial cells (KEGG)","KEGG",4.55376674236292e-05,1,0.00167703834982409,8,0.00768491834774256,0.00123877361412202,6.20365033621518,1046,1041,0.105263157894737,76,"Bacterial invasion of epithelial cells","CAV1|CTNNA1|CTNNA2|ITGA5|PIK3R2|SRC|CLTCL1|WASF1"
"22","0",104,"BioSystems.KEGG.hsa04612","Antigen processing and presentation (KEGG)","KEGG",5.00666680072339e-05,1,0.00181515347441107,8,0.00768491834774256,0.00125507326693941,6.12308344873186,1046,1041,0.103896103896104,77,"Antigen processing and presentation","CD74|HLA-A|HLA-C|HLA-DPA1|HSPA2|HSPA5|HSP90AB1|IFI30"
"23","0",105,"BioSystems.KEGG.hsa05205","Proteoglycans in cancer (KEGG)","KEGG",5.02373638092939e-05,1,0.00181981210774952,13,0.0124879923150817,0.00330882952193118,3.77414195331317,1046,1041,0.0640394088669951,203,"Proteoglycans in cancer","CAV1|DCN|DDX5|GPC3|ITGA5|ITPR3|KRAS|LUM|MSN|PIK3R2|PLAU|PRKCG|SRC"
"24","0",113,"BioSystems.KEGG.hsa04015","Rap1 signaling pathway (KEGG)","KEGG",7.10093718233789e-05,1,0.00243618071589755,13,0.0124879923150817,0.00342292709165295,3.64833722153607,1046,1041,0.0619047619047619,210,"Rap1 signaling pathway","FGF9|KRAS|LCP2|PDGFRB|PIK3R2|PRKCG|PRKD1|PRKCZ|RAP1A|SRC|VASP|FGF17|PDGFD"
"25","0",114,"BioSystems.KEGG.hsa04020","Calcium signaling pathway (KEGG)","KEGG",7.32170733549013e-05,1,0.00250514197486822,12,0.0115273775216138,0.00296653681276589,3.88580295784907,1046,1041,0.0659340659340659,182,"Calcium signaling pathway","ATP2A1|CAMK4|EDNRB|ITPR3|P2RX5|P2RX7|PDGFRB|PHKB|PRKCG|CACNA1G|GNA14|MCU"
"26","0",116,"BioSystems.KEGG.hsa04925","Aldosterone synthesis and secretion (KEGG)","KEGG",7.87259782306898e-05,1,0.00266070361379193,8,0.00768491834774256,0.00133657153102639,5.74972470185797,1046,1041,0.0975609756097561,82,"Aldosterone synthesis and secretion","CAMK4|SCARB1|ITPR3|KCNK3|NPR1|PRKCG|PRKD1|CACNA1G"
"27","0",127,"BioSystems.KEGG.hsa03420","Nucleotide excision repair (KEGG)","KEGG",0.000139545879481129,1,0.00428473909051171,6,0.00576368876080692,0.000766083682417564,7.52357593966522,1046,1041,0.127659574468085,47,"Nucleotide excision repair","ERCC2|ERCC5|POLD1|RPA2|CUL4A|POLE4"
"28","0",130,"BioSystems.KEGG.hsa01200","Carbon metabolism (KEGG)","KEGG",0.000149081212289023,1,0.00453468704304055,9,0.00864553314121038,0.00185816042118303,4.65273775216138,1046,1041,0.0789473684210526,114,"Carbon metabolism","CAT|GLUD1|HK3|IDH1|PFKP|H6PD|PSAT1|GPT2|PGP"
"29","0",132,"BioSystems.KEGG.hsa05031","Amphetamine addiction (KEGG)","KEGG",0.000156483451725798,1,0.0047080746355411,7,0.00672430355427474,0.00110837639158286,6.06680510821043,1046,1041,0.102941176470588,68,"Amphetamine addiction","CAMK4|DDC|FOS|GRIA3|PDYN|PRKCG|TH"
"30","0",134,"BioSystems.KEGG.hsa00520","Amino sugar and nucleotide sugar metabolism (KEGG)","KEGG",0.000157203893172194,1,0.00472597970934184,6,0.00576368876080692,0.000782383335234959,7.36683477425552,1046,1041,0.125,48,"Amino sugar and nucleotide sugar metabolism","HK3|PGM1|PMM2|UAP1|AMDHD2|CYB5R4"
"31","0",136,"BioSystems.KEGG.hsa00052","Galactose metabolism (KEGG)","KEGG",0.000164071999735685,1,0.00489830736490234,5,0.0048030739673391,0.000505289237339245,9.5055932571039,1046,1041,0.161290322580645,31,"Galactose metabolism","B4GALT1|GLA|HK3|PFKP|PGM1"
"32","0",138,"BioSystems.KEGG.hsa04666","Fc gamma R-mediated phagocytosis (KEGG)","KEGG",0.000164235711848164,1,0.00490149832072807,8,0.00768491834774256,0.00148326840638294,5.18107061046542,1046,1041,0.0879120879120879,91,"Fc gamma R-mediated phagocytosis","ARF6|LIMK1|LYN|PIK3R2|PRKCG|PTPRC|VASP|WASF1"
"33","0",141,"BioSystems.KEGG.hsa04115","p53 signaling pathway (KEGG)","KEGG",0.000171620494349023,1,0.00507682032836927,7,0.00672430355427474,0.00112467604440025,5.97888039649724,1046,1041,0.101449275362319,69,"p53 signaling pathway","CCNE1|CCNG1|IGFBP3|SHISA5|RPRM|PERP|COP1"
"34","0",142,"BioSystems.KEGG.hsa05218","Melanoma (KEGG)","KEGG",0.000171620494349023,1,0.00507682032836927,7,0.00672430355427474,0.00112467604440025,5.97888039649724,1046,1041,0.101449275362319,69,"Melanoma","FGF9|KRAS|MITF|PDGFRB|PIK3R2|FGF17|PDGFD"
"35","0",148,"BioSystems.KEGG.hsa05164","Influenza A (KEGG)","KEGG",0.000198555093483417,1,0.0057294669832535,11,0.010566762728146,0.00281983993740933,3.74729167707795,1046,1041,0.0635838150289017,173,"Influenza A","HLA-DPA1|AGFG1|HSPA2|IRF7|MX1|PIK3R2|MAP2K7|EIF2AK2|TNFRSF1A|IFIH1|IL33"
"36","0",153,"BioSystems.KEGG.hsa05206","MicroRNAs in cancer (KEGG)","KEGG",0.000214582881246966,1,0.00610213435791323,15,0.0144092219020173,0.0048735961924011,2.95658920705907,1046,1041,0.0501672240802676,299,"MicroRNAs in cancer","CCNE1|CCNG1|HNRNPK|TNC|ITGA5|KRAS|ABCC1|PDGFRB|PIM1|PIK3R2|PLAU|PRKCG|VIM|RECK|SLC45A3"
"37","0",155,"BioSystems.KEGG.hsa04064","NF-kappa B signaling pathway (KEGG)","KEGG",0.000221366894249147,1,0.00626818602396221,8,0.00768491834774256,0.00154846701765252,4.96292026897214,1046,1041,0.0842105263157895,95,"NF-kappa B signaling pathway","BTK|LYN|NFKB2|PLAU|PRKCQ|TNFRSF1A|CFLAR|TAB1"
"38","0",168,"BioSystems.KEGG.hsa05202","Transcriptional misregulation in cancer (KEGG)","KEGG",0.000279715516637284,1,0.00761536089329726,11,0.010566762728146,0.0029339375071311,3.60156366741381,1046,1041,0.0611111111111111,180,"Transcriptional misregulation in cancer","DDX5|FLI1|GRIA3|IGFBP3|LMO2|PLAU|ZBTB17|TAF15|LDB1|PER2|SLC45A3"
"39","0",173,"BioSystems.KEGG.hsa04933","AGE-RAGE signaling pathway in diabetic complications (KEGG)","KEGG",0.000293847784075642,1,0.0079349941692311,8,0.00768491834774256,0.0016136656289221,4.76239823790256,1046,1041,0.0808080808080808,99,"AGE-RAGE signaling pathway in diabetic complications","COL4A5|DIAPH1|EGR1|KRAS|PIM1|PIK3R2|PRKCZ|THBD"
"40","0",174,"BioSystems.KEGG.hsa00250","Alanine, aspartate and glutamate metabolism (KEGG)","KEGG",0.000296389348869396,1,0.00797615642433243,5,0.0048030739673391,0.000570487848608825,8.41923974200631,1046,1041,0.142857142857143,35,"Alanine, aspartate and glutamate metabolism","ASL|GLUD1|ALDH5A1|DDO|GPT2"
"41","0",178,"BioSystems.KEGG.hsa04080","Neuroactive ligand-receptor interaction (KEGG)","KEGG",0.000330822544008699,1,0.00874000830068631,14,0.0134486071085495,0.00453130348323581,2.96793343423244,1046,1041,0.0503597122302158,278,"Neuroactive ligand-receptor interaction","ADRA2A|APLNR|EDNRB|GABRE|GABRG1|GRIA3|GRIK1|GRM4|MC1R|OPRD1|P2RX5|P2RX7|SSTR2|S1PR5"
"42","1",7,"BioSystems.KEGG.hsa05200","Pathways in cancer (KEGG)","KEGG",3.26093841146731e-32,2.81255937989055e-27,2.09892491036609e-29,72,0.0355204736063148,0.00643836286287102,5.51700399043295,2038,2027,0.182278481012658,395,"Pathways in cancer","ABL1|BIRC2|XIAP|ARNT|BCL2|BCR|BMP4|RUNX1T1|CBL|CDK2|CDKN1B|CHUK|COL4A1|COL4A3|CREBBP|CRKL|CTBP2|DVL2|EGFR|EP300|EPAS1|ETS1|FGF2|FGF10|FGFR2|IGF1R|ITGA6|ITGB1|LAMA4|SMAD2|SMAD4|MAX|MDM2|MSH2|NFKB1|PDGFRA|PIK3CA|PIK3CD|PIK3R1|PLD1|PML|PTCH1|PTK2|RB1|ROCK1|RXRA|SOS1|STAT5A|STAT5B|STK4|TGFB2|TGFBR1|TGFBR2|TRAF3|VEGFA|VHL|WNT5A|WNT9A|FZD3|AXIN2|FZD1|FZD4|FZD6|IKBKG|FADD|PIAS2|ROCK2|AKT3|RASGRP3|APPL1|LEF1|RASSF5"
"43","1",12,"BioSystems.KEGG.hsa05166","HTLV-I infection (KEGG)","KEGG",4.48380045085444e-25,3.86727788886196e-20,1.7498994972226e-22,51,0.0251603354711396,0.00417271112125312,6.02973336519487,2038,2027,0.19921875,256,"HTLV-I infection","XIAP|ATF1|ATR|CHUK|CREBBP|CREM|DLG1|DVL2|ELK1|ELK4|EP300|ETS1|ICAM1|IL1R1|SMAD2|SMAD4|MAP3K3|NFATC3|NFKB1|NFYB|PDGFRA|PIK3CA|PIK3CD|PIK3R1|RB1|SRF|STAT5A|STAT5B|TGFB2|TGFBR1|TGFBR2|WNT5A|WNT9A|XBP1|XPO1|FZD3|TRRAP|FZD1|FZD4|FZD6|IKBKG|CDC23|NRP1|CDC16|MAP3K14|TBPL1|AKT3|POLD3|CRTC3|TLN2|TP53INP1"
"44","1",15,"BioSystems.KEGG.hsa04550","Signaling pathways regulating pluripotency of stem cells (KEGG)","KEGG",3.19712800272192e-23,2.75752290234766e-18,1.10743891660548e-20,37,0.0182535767143562,0.0022656517416179,8.05665600721199,2038,2027,0.266187050359712,139,"Signaling pathways regulating pluripotency of stem cells","ACVR1|ACVR2A|ZFHX3|BMP4|BMPR1A|BMPR1B|MAPK14|DVL2|FGF2|FGFR2|IGF1R|IL6ST|INHBA|JAK2|LIFR|SMAD1|SMAD2|SMAD4|SMAD5|SMAD9|PIK3CA|PIK3CD|PIK3R1|SKIL|WNT5A|WNT9A|FZD3|KAT6A|AXIN2|FZD1|FZD4|FZD6|SETDB1|AKT3|RIF1|SMARCAD1|COMMD3-BMI1"
"45","1",22,"BioSystems.KEGG.hsa04068","FoxO signaling pathway (KEGG)","KEGG",5.8820165255302e-21,5.0732392532698e-16,1.71974211975247e-18,34,0.0167735569807597,0.00215155417189614,7.79601889641357,2038,2027,0.257575757575758,132,"FoxO signaling pathway","BCL6|CCNG2|CDK2|CDKN1B|CHUK|CREBBP|MAPK14|S1PR1|EGFR|EP300|FOXO3|IGF1R|INSR|IRS1|SMAD2|SMAD4|MDM2|PIK3CA|PIK3CD|PIK3R1|PRKAA2|RBL2|SOS1|STK4|TGFB2|TGFBR1|TGFBR2|TNFSF10|HOMER2|AKT3|BCL2L11|SIRT1|SGK3|SETD7"
"46","1",24,"BioSystems.KEGG.hsa04010","MAPK signaling pathway (KEGG)","KEGG",6.67875456057081e-21,5.76042580849232e-16,1.93953730925667e-18,46,0.0226936359151455,0.00415641146843572,5.45991081188272,2038,2027,0.180392156862745,255,"MAPK signaling pathway","ARRB1|CACNB2|CHUK|CRKL|MAPK14|DUSP6|DUSP7|EGFR|ELK1|ELK4|FGF2|FGF10|FGFR2|FLNB|HSPA1B|IL1R1|MAX|MAP3K3|MAP3K4|MAP3K5|NFATC3|NFKB1|NTRK2|PAK2|PDGFRA|MAP2K3|RASA1|RASA2|RPS6KA3|SOS1|SRF|STK4|TGFB2|TGFBR1|TGFBR2|MAPKAPK3|IKBKG|MAP3K14|RPS6KA5|TAOK2|AKT3|TAB2|RASGRP3|TAOK3|CACNG8|DUSP16"
"47","1",30,"BioSystems.KEGG.hsa04151","PI3K-Akt signaling pathway (KEGG)","KEGG",5.65737160099671e-20,4.87948300585966e-15,1.54904222408243e-17,52,0.0256536753823384,0.00557448126354909,4.60198432275393,2038,2027,0.152046783625731,342,"PI3K-Akt signaling pathway","ANGPT1|BCL2|CDK2|CDKN1B|CHUK|COL4A1|COL4A3|CSF1|EGFR|FGF2|FGF10|FGFR2|FOXO3|FLT1|GHR|IGF1R|IL6R|INSR|ITGA6|IRS1|ITGA1|ITGA9|ITGB1|ITGB8|JAK2|KDR|LAMA4|MCL1|MDM2|NFKB1|PDGFRA|PIK3CA|PIK3CD|PIK3R1|PPP2R1B|PRKAA2|PKN2|PTK2|RBL2|RPS6KB1|RXRA|SOS1|TEK|THBS4|TLR4|VEGFA|IKBKG|AKT3|BCL2L11|PHLPP1|SGK3|CREB3L2"
"48","1",35,"BioSystems.KEGG.hsa05202","Transcriptional misregulation in cancer (KEGG)","KEGG",4.4729230386208e-19,3.85789612081044e-14,1.18704496024936e-16,37,0.0182535767143562,0.0029339375071311,6.22152880556926,2038,2027,0.205555555555556,180,"Transcriptional misregulation in cancer","ATF1|BCL6|RUNX1T1|CCNT1|CCNT2|CDKN1B|DUSP6|ELK4|ERG|ETV1|EYA1|FLT1|IGF1R|SMAD1|MAX|MDM2|KMT2A|MLLT3|NFKB1|PLAT|PML|PTK2|RXRA|SP1|SS18|ZEB1|TGFBR2|KDM6A|NSD2|PROM1|NCOR1|SIN3A|KLF3|GOLPH3L|NFKBIZ|JMJD1C|COMMD3-BMI1"
"49","1",37,"BioSystems.KEGG.hsa05205","Proteoglycans in cancer (KEGG)","KEGG",6.12963255457152e-19,5.28680807831793e-14,1.61183173119449e-16,39,0.0192402565367538,0.00330882952193118,5.81482255559795,2038,2027,0.192118226600985,203,"Proteoglycans in cancer","CBL|MAPK14|EGFR|ELK1|ERBB3|FGF2|FLNB|GAB1|IGF1R|ITGB1|ITPR1|ITPR2|KDR|SMAD2|MDM2|PPP1R12A|PPP1R12B|PIK3CA|PIK3CD|PIK3R1|PTCH1|PTK2|RDX|ROCK1|RPS6KB1|SOS1|TGFB2|TLR4|VEGFA|WNT5A|WNT9A|FZD3|FZD1|FZD4|FZD6|ROCK2|AKT3|FRS2|PDCD4"
"50","1",45,"BioSystems.KEGG.hsa04510","Focal adhesion (KEGG)","KEGG",1.49646887734501e-17,1.29070440671007e-12,3.66677388269907e-15,37,0.0182535767143562,0.0032436309106616,5.62751349247471,2038,2027,0.185929648241206,199,"Focal adhesion","ACTN1|BIRC2|XIAP|ARHGAP5|BCL2|COL4A1|COL4A3|CRKL|DOCK1|EGFR|ELK1|FLNB|FLT1|IGF1R|ITGA6|ITGA1|ITGA9|ITGB1|ITGB8|KDR|LAMA4|PPP1R12A|PPP1R12B|PAK2|PDGFRA|PIK3CA|PIK3CD|PIK3R1|PTK2|ROCK1|SOS1|THBS4|VCL|VEGFA|ROCK2|AKT3|TLN2"
"51","1",49,"BioSystems.KEGG.hsa04520","Adherens junction (KEGG)","KEGG",6.29747640006705e-17,5.43157339505783e-12,1.50459096816006e-14,23,0.0113468179575728,0.00117357500285244,9.66859206270898,2038,2027,0.319444444444444,72,"Adherens junction","ACTN1|CREBBP|CTNND1|EGFR|EP300|FER|IGF1R|INSR|LMO7|SMAD2|SMAD4|PTPN1|PTPRB|PTPRF|PTPRJ|TGFBR1|TGFBR2|TJP1|VCL|WASF2|BAIAP2|SORBS1|LEF1"
"52","1",54,"BioSystems.KEGG.hsa04390","Hippo signaling pathway (KEGG)","KEGG",5.94314711522077e-16,5.12596438687792e-11,1.34893799654682e-13,31,0.0152935372471633,0.00251014653387883,6.09268703669296,2038,2027,0.201298701298701,154,"Hippo signaling pathway","BIRC2|BMP4|BMPR1A|BMPR1B|DLG1|DVL2|SMAD1|SMAD2|SMAD4|NF2|PPP2R1B|TEAD1|TGFB2|TGFBR1|TGFBR2|WNT5A|WNT9A|FZD3|AXIN2|FZD1|FZD4|FZD6|LATS1|YAP1|LATS2|LEF1|MOB1A|SAV1|MPP5|FRMD6|AMOT"
"53","1",55,"BioSystems.KEGG.hsa05220","Chronic myeloid leukemia (KEGG)","KEGG",6.16832989211245e-16,5.32018453194699e-11,1.39637389289947e-13,22,0.010853478046374,0.00115727535003504,9.37847509328293,2038,2027,0.309859154929577,71,"Chronic myeloid leukemia","ABL1|BCR|CBL|CDKN1B|CHUK|CRKL|CTBP2|SMAD4|MDM2|NFKB1|PIK3CA|PIK3CD|PIK3R1|RB1|SOS1|STAT5A|STAT5B|TGFB2|TGFBR1|TGFBR2|IKBKG|AKT3"
"54","1",59,"BioSystems.KEGG.hsa05222","Small cell lung cancer (KEGG)","KEGG",2.79095859910828e-15,2.4072017917309e-10,6.03308719732054e-13,23,0.0113468179575728,0.00136917083666118,8.28736462517913,2038,2027,0.273809523809524,84,"Small cell lung cancer","BIRC2|XIAP|BCL2|CDK2|CDKN1B|CHUK|COL4A1|COL4A3|ITGA6|ITGB1|LAMA4|MAX|NFKB1|PIK3CA|PIK3CD|PIK3R1|PTK2|RB1|RXRA|TRAF3|IKBKG|PIAS2|AKT3"
"55","1",60,"BioSystems.KEGG.hsa04015","Rap1 signaling pathway (KEGG)","KEGG",3.67214053381185e-15,3.16722121041272e-10,7.87865972739483e-13,35,0.0172668968919586,0.00342292709165295,5.04448281532643,2038,2027,0.166666666666667,210,"Rap1 signaling pathway","ADORA2B|ANGPT1|KRIT1|CRKL|MAPK14|CSF1|CTNND1|EGFR|FGF2|FGF10|FGFR2|FLT1|IGF1R|INSR|ITGB1|KDR|P2RY1|PDGFRA|PIK3CA|PIK3CD|PIK3R1|MAP2K3|TEK|VEGFA|MAGI1|RAPGEF5|AKT3|RAPGEF4|SIPA1L3|PRKD3|RASGRP3|APBB1IP|ARAP3|RASSF5|TLN2"
