"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"53","0",182,"BioSystems.KEGG.hsa04152","AMPK signaling pathway (KEGG)","KEGG",5.90157387585295e-05,1,0.00202403834594504,11,0.00842266462480858,0.00197225799090479,4.27056939997216,1316,1306,0.0909090909090909,121,"AMPK signaling pathway","EEF2|RAB8A|PFKL|PIK3R2|PRKAB1|ULK1|CREB3|CAMKK2|STRADB|PPP2R2D|CREB3L1"
"54","0",185,"BioSystems.KEGG.hsa05224","Breast cancer (KEGG)","KEGG",6.49765485455708e-05,1,0.00219506472244204,12,0.00918836140888208,0.00234715000570488,3.91468861664114,1316,1306,0.0833333333333333,144,"Breast cancer","CDK4|CDK6|FGF11|FLT4|FOS|HRAS|JAG2|PIK3R2|MAP2K1|FGF17|FZD10|FGF22"
"55","0",190,"BioSystems.KEGG.hsa04146","Peroxisome (KEGG)","KEGG",7.00073257125031e-05,1,0.00233287801010389,9,0.00689127105666156,0.00135287118384378,5.09381169394269,1316,1306,0.108433734939759,83,"Peroxisome","ABCD1|CAT|ACSL1|IDH1|DDO|ACSL5|FAR2|NUDT12|MPV17L2"
"56","0",192,"BioSystems.KEGG.hsa04660","T cell receptor signaling pathway (KEGG)","KEGG",7.27630821048794e-05,1,0.00241698086473877,10,0.00765696784073507,0.00167886424019168,4.56080227181492,1316,1306,0.0970873786407767,103,"T cell receptor signaling pathway","CDK4|FOS|HRAS|PIK3R2|PRKCQ|MAP2K1|PTPRC|NCK2|PAK4|CARD11"
"57","0",193,"BioSystems.KEGG.hsa04110","Cell cycle (KEGG)","KEGG",7.37885768827269e-05,1,0.00244617200699696,11,0.00842266462480858,0.00202115694935698,4.16724917255348,1316,1306,0.0887096774193548,124,"Cell cycle","CDK4|CDK6|CDKN2C|MAD2L1|MCM4|PCNA|TFDP1|CDC16|ANAPC2|ANAPC7|CDC26"
"58","0",195,"BioSystems.KEGG.hsa04530","Tight junction (KEGG)","KEGG",7.94707532501181e-05,1,0.00259532865343854,13,0.00995405819295559,0.00277094097895715,3.5923024952707,1316,1306,0.0764705882352941,170,"Tight junction","RUNX1|CDK4|RAB8A|MSN|PCNA|PRKAB1|SRC|ARHGEF2|ARHGEF18|PARD6A|ARHGAP17|PPP2R2D|PARD6G"
"59","0",197,"BioSystems.KEGG.hsa00250","Alanine, aspartate and glutamate metabolism (KEGG)","KEGG",8.80195585518716e-05,1,0.00283454256248061,6,0.00459418070444104,0.000570487848608825,8.05307372566178,1316,1306,0.171428571428571,35,"Alanine, aspartate and glutamate metabolism","ASL|ASS1|ALDH5A1|DDO|GFPT2|GPT2"
"60","0",202,"BioSystems.KEGG.hsa04012","ErbB signaling pathway (KEGG)","KEGG",9.2540094809468e-05,1,0.00295612847457059,9,0.00689127105666156,0.00140177014229597,4.91612058834004,1316,1306,0.104651162790698,86,"ErbB signaling pathway","HRAS|PIK3R2|PRKCG|MAP2K1|PTK2|SRC|NCK2|NRG2|PAK4"
"61","0",204,"BioSystems.KEGG.hsa01040","Biosynthesis of unsaturated fatty acids (KEGG)","KEGG",0.000106057391437056,1,0.00331677982410522,5,0.00382848392036753,0.000374892014800085,10.2122311738465,1316,1306,0.217391304347826,23,"Biosynthesis of unsaturated fatty acids","FADS1|FADS2|ACOT7|HSD17B12|HACD4"
"62","0",207,"BioSystems.KEGG.hsa04728","Dopaminergic synapse (KEGG)","KEGG",0.000113002755542489,1,0.00350245529492752,11,0.00842266462480858,0.00211895486626135,3.9749145953587,1316,1306,0.0846153846153846,130,"Dopaminergic synapse","ADCY5|DRD1|FOS|GNG3|GRIA3|ITPR1|PRKCG|CREB3|CALY|PPP2R2D|CREB3L1"
"63","0",211,"BioSystems.KEGG.hsa04014","Ras signaling pathway (KEGG)","KEGG",0.000121990467511234,1,0.0037310914265404,15,0.0114854517611026,0.00370002118954866,3.1041583744291,1316,1306,0.066079295154185,227,"Ras signaling pathway","ANGPT2|FGF11|FLT4|GNG3|HRAS|PIK3R2|PRKCG|MAP2K1|FGF17|PAK4|RALBP1|FGF22|PLA2G3|PDGFD|RASGRP4"
"64","0",212,"BioSystems.KEGG.hsa03450","Non-homologous end-joining (KEGG)","KEGG",0.000125341783326339,1,0.00381539656255332,4,0.00306278713629403,0.000211895486626135,14.4542348922135,1316,1306,0.307692307692308,13,"Non-homologous end-joining","XRCC6|MRE11|RAD50|NHEJ1"
